Pole QRS,Max,Min,R,QRSend-QRSonset,QR,RS,typ pobudzenia
0.0161322614868808,1.00951344276425,1.00951344276425,0.263895023442632,13,0.0203345021201818,2.53683599623329,/
0.0189058757524905,0.979739962847205,0.979739962847205,0.195627093546347,18,0.111302261933214,0.362151551896644,/
0.0122721841776247,0.919163637148838,0.919163637148838,0.218313271617127,12,0.310256347257740,0.337842515819322,/
0.0220078289224812,0.924157156665893,0.924157156665893,0.233672760700284,24,0.135681308949846,0.516615288611248,/
0.0269336123814813,0.957390095181228,0.957390095181228,0.141438308095991,44,0.0583691532347946,1.09432429648080,/
0.0268745561540052,1.01185752056054,1.01185752056054,0.411677396316836,39,0.0500301850122512,2.45711354967909,/
0.0203342564519826,1.28793312425856,1.28793312425856,0.692013643034097,31,0.297107653766673,1.63666519104670,/
0.0323790875783588,1.45065769687760,1.45065769687760,1.45065769687760,36,0.113706133524246,2.73934351295428,/
0.0150318315033350,0.602708855157642,0.602708855157642,0.601280911719214,36,0.161986469316384,0.0593429097401697,/
0.0146039789308930,0.600855634293015,0.600855634293015,0.573363870491566,37,0.0547064780931195,0.525003084365573,/
0.0161133479803016,0.628830520972596,0.628830520972596,0.598376543494245,35,0.110004532070068,0.550447179243944,/
0.0116109250386537,0.599756764326122,0.599756764326122,0.564332625426677,43,0.0679873137421392,0.888322036957143,/
0.0149510000162455,0.578845825492397,0.578845825492397,0.576383586491474,37,0.0603281285128484,0.0779512257353939,/
0.0247222191172838,1.22870199842503,1.22870199842503,1.03789629528531,28,0.0111817684004939,4.09635285924794,/
0.0148026893019352,0.609708872507203,0.609708872507203,0.589846817737750,36,0.214448988016601,0.421162457550439,/
0.0208901982237587,1.20331510434790,1.20331510434790,1.10389044939889,30,0.0420623656542319,2.38712282113873,/
0.0149119711438271,0.529005485512102,0.529005485512102,0.501688079408784,36,0.141791388807061,0.360939182704237,/
0.0154984360865697,0.578473171630928,0.578473171630928,0.578473171630928,32,0.0856650221883410,0.0644734490614089,/
0.0139979200839382,0.567754689137547,0.567754689137547,0.540956674962690,42,0.158270725212067,0.538831926707600,/
0.0119316652618581,0.534317414636144,0.534317414636144,0.524079104563404,36,0.136797583003875,0.212168840811531,/
0.0135327998056336,0.572896413594303,0.572896413594303,0.520659550196083,37,0.0931992810322371,0.717672558132996,/
0.0107955795234840,0.553221991890649,0.553221991890649,0.515623247193710,43,0.106669700692655,0.811477822749055,/
0.0116240837852929,0.568631300256119,0.568631300256119,0.533574880041415,43,0.0760368799335885,0.796431775346451,/
0.0144746110006311,0.599835475607797,0.599835475607797,0.592226855094819,38,0.135932364271320,0.153896663813910,/
0.0136859804555451,0.586831701693970,0.586831701693970,0.537876712714491,38,0.210437034300538,0.717078254564793,/
0.0140533189498991,0.584148491768854,0.584148491768854,0.577732643182702,36,0.0502998961358467,0.125844541550507,/
0.00920479678913582,0.597999869988877,0.597999869988877,0.597999869988877,43,0.0989217399675078,0.448983774989231,/
0.0100914918837938,0.482797118487734,0.482797118487734,0.476843391699841,41,0.0967841057412621,0.144536671578636,/
0.0116251162333732,0.576603919835513,0.576603919835513,0.565432689138371,35,0.173008615469776,0.218716694667795,/
0.0133782880534067,0.585352396013938,0.585352396013938,0.568992627084690,36,0.0964332459498639,0.331878344458385,/
0.0139112572054691,0.613871495951647,0.613871495951647,0.559346474971766,42,0.211931084961948,0.857591215577153,/
0.00995287666894481,0.489702859896649,0.489702859896649,0.444820509663430,22,0.00566980685744582,0.515684725881355,/
0.0130626415580212,0.574121884566286,0.574121884566286,0.556675821408587,36,0.107282223631205,0.353316384610236,/
0.0114863245732460,0.578173602684808,0.578173602684808,0.578173602684808,38,0.0734444564424654,0.286624460717551,/
0.00811589075092065,0.481793301059588,0.481793301059588,0.448101572045627,24,0.0136043825591359,0.595349525797781,/
0.0144812584028561,0.600930212077723,0.600930212077723,0.580737280404600,36,0.0591881518875700,0.346512605475076,/
0.0153781223642919,0.532558588180134,0.532558588180134,0.512323897234471,35,0.0603201982929513,0.367640368463449,/
0.0149244708801083,0.591459585962985,0.591459585962985,0.492320696440794,38,0.0344037368804085,0.982539492152299,/
0.0134028837404201,0.580866367399919,0.580866367399919,0.535251867821663,37,0.190435716566672,0.661150783462847,/
0.0148814685277128,0.607424354931619,0.607424354931619,0.552825102162828,37,0.105341060446409,0.887466005457402,/
0.0149108166809671,0.573811669294812,0.573811669294812,0.520283388385400,35,0.189836906697724,0.776085134690389,/
0.0111663316847384,0.570622487282422,0.570622487282422,0.569712392959375,42,0.115071006177383,0.0672305424677427,/
0.00845803430632731,0.589607686334588,0.589607686334588,0.589607686334588,42,0.200741901805440,0.123520257207909,/
0.0115320668278051,0.568843811717174,0.568843811717174,0.553493720411168,42,0.224877047296089,0.389985057795033,/
0.0100906830710918,0.486177210160188,0.486177210160188,0.464036928358183,37,0.0729591511377803,0.319860055657405,/
0.0132782895400933,0.582665684487465,0.582665684487465,0.542071271680768,41,0.129655264029922,0.619160063627411,/
0.0126968067904934,0.628441282131929,0.628441282131929,0.628441282131929,36,0.0730413265525764,0.152268670738987,/
0.0120953025253076,0.518480329861925,0.518480329861925,0.507397532124410,31,0.105465091884622,0.182809683821146,/
0.0120019929313089,0.615603462461443,0.615603462461443,0.595666108701872,41,0.0624162052005493,0.442858483230721,/
0.0150731144217065,0.633517615853629,0.633517615853629,0.619224568229335,35,0.118460104587211,0.276648912483089,/
0.0128304305896931,0.546430813483553,0.546430813483553,0.535737359513402,43,0.0505455024623965,0.254112018223986,/
0.0156669029366953,0.623070153541357,0.623070153541357,0.611248855052250,37,0.0499363617938467,0.230722240353657,/
0.0136449763538789,0.566008492825543,0.566008492825543,0.556070256359595,36,0.0519641048031532,0.185744470370468,/
0.0151251915773872,0.638578448389165,0.638578448389165,0.616148603714378,34,0.0489690671213581,0.384220302246828,/
0.0106111803927388,0.551297553564198,0.551297553564198,0.541907669584333,42,0.0496704845439941,0.225219178611900,/
0.0128086258937414,0.567359401311657,0.567359401311657,0.524820623717998,36,0.108883467290540,0.706559620914775,/
0.0150061550382552,0.611285603838037,0.611285603838037,0.585775798460115,36,0.169331604597519,0.538872529391471,/
0.0139782241538642,0.534551563962624,0.534551563962624,0.521442440012654,35,0.216525203231522,0.254603672445509,/
0.0130555643761938,0.551026066706080,0.551026066706080,0.538495823399039,37,0.0490126594756457,0.243854505524523,/
0.0158165984318225,0.607546809437493,0.607546809437493,0.588173202273324,35,0.145651955462212,0.352291180807445,/
0.0156336584113324,0.995999496119993,0.995999496119993,0.299111322753859,14,0.0379249325328315,2.91889069414337,/
0.0150009623321146,0.991427771429614,0.991427771429614,0.269057583630664,13,0.0494883587947290,2.87659653196186,/
0.0158770974650445,1.01956112221577,1.01956112221577,0.326815417306758,13,0.111992114981814,0.415475496851968,/
0.0168874903477542,0.983307966484597,0.983307966484597,0.446372516004668,14,0.183634033381244,0.786784868919720,/
0.0166271520491296,0.968982540804813,0.968982540804813,0.261805692101774,14,0.0390828076982502,0.194646965408482,/
0.0171700029387793,0.994759362859728,0.994759362859728,0.409741255843035,14,0.00929646149387535,2.73691874088748,/
0.0151438625106889,0.939786295163061,0.939786295163061,0.343669450276552,13,0.0426111378337583,2.52514014447705,/
0.0151213499058719,0.906436928710117,0.906436928710117,0.414608091635885,13,0.0610992719676997,2.38726220156255,/
0.0164718733527419,0.930776545791144,0.930776545791144,0.308656876223493,14,0.00986651628633242,2.53025468994018,/
0.0151348331265950,0.927907382387299,0.927907382387299,0.287710806312415,13,0.151457964742984,0.251456046647381,/
0.0162006019708437,0.979703948440007,0.979703948440007,0.410686061309410,13,0.0180664813689221,2.60890194887056,/
0.0165062526169274,0.964210457265612,0.964210457265612,0.377812234194062,13,0.0651786364054844,0.369914087889803,f
0.0174029942843135,0.991134958734164,0.991134958734164,0.493984350467663,14,0.0894981967242037,0.791217107464387,f
0.0159088716441819,0.971652563986657,0.971652563986657,0.472916588011426,13,0.0447398674720825,2.47095385921967,f
0.0168834561160867,1.05073301023259,1.05073301023259,0.467297160325303,13,0.0735812035455203,2.77753672024522,f
0.0157162299034439,0.958579522706682,0.958579522706682,0.300037702138272,13,0.0232730687645987,0.308866894810702,f
0.0159476068352894,0.973085840055316,0.973085840055316,0.532147215666974,14,0.0113714479755802,2.40540823734199,f
0.0165685420844705,0.946054697141271,0.946054697141271,0.406671325062589,14,0.0592473206317797,2.79629065290765,N
0.0160809807567116,0.927142880381124,0.927142880381124,0.489201248238715,14,0.0920212472912567,0.778654271340702,N
0.0164701414156608,0.917140024893557,0.917140024893557,0.543957444208574,14,0.0791524278715763,0.802328068041679,/
0.0161703808009680,0.916488774035919,0.916488774035919,0.309594390225824,13,0.0157367218501146,2.46984076623866,/
0.0154292589175120,0.909659898461692,0.909659898461692,0.592535155664977,14,0.0446423226870821,1.98794584922158,/
0.0149206125205472,0.921512337890047,0.921512337890047,0.426492255400361,13,0.0358043597703841,2.39085688679298,/
0.0164491124562942,0.960709878549795,0.960709878549795,0.421283601825255,19,0.163138915503733,2.80653549748230,/
0.0157523243618075,0.942255580670445,0.942255580670445,0.485860383186350,14,0.0189541542813054,2.63251810699547,/
0.0163867259564271,0.996477629172434,0.996477629172434,0.251287551958264,14,0.0896082485881107,0.211736396855655,/
0.0192625228322614,0.951109446628717,0.951109446628717,0.217340150799928,18,0.0979555154556881,0.254759965693425,/
0.0128934007034061,0.874930015674270,0.874930015674270,0.213301623144430,12,0.220659918455238,0.408055426028492,/
0.0153414235273645,0.919250707946935,0.919250707946935,0.258212794502920,13,0.0322481644380311,2.42648254578135,/
0.0169829749138644,1.04580287441954,1.04580287441954,0.308339842272273,13,0.0237183502803440,2.77379753242072,/
0.0162851407739869,1.03017695016171,1.03017695016171,0.380432790042993,13,0.0813841076030549,0.498273902581419,/
0.0182451065489170,1.03359767528253,1.03359767528253,0.323524654235309,19,0.0632130305967678,0.275583152551523,/
0.0160327822475917,0.975572328297508,0.975572328297508,0.543568313779462,13,0.0104282389690238,2.31034462390597,/
0.0198443031625477,0.913916008723555,0.913916008723555,0.309953260824546,20,0.0414731403935272,1.05945599358426,/
0.0217076494477565,1.02916611622923,1.02916611622923,0.254291191524704,18,0.0857112183547287,0.174802592695996,/
0.0154822271377593,0.932240094795379,0.932240094795379,0.386511957096585,18,0.0480454471165792,2.33593824483893,/
0.0205185138546810,0.949808729990527,0.949808729990527,0.221846492511319,19,0.0787071031741118,0.359551648136938,/
0.0162847850936765,1.00190228021314,1.00190228021314,0.419811221098403,13,0.199621325379058,0.495912906647729,/
0.0197155745489328,0.974133459536533,0.974133459536533,0.220620512085864,18,0.150540993721545,0.406132856643696,/
0.0162496359635343,0.967097301452459,0.967097301452459,0.388892814891925,13,0.0807479154920929,0.438009507975688,/
0.0220651905303930,0.978332851252683,0.978332851252683,0.246727435186824,19,0.0285709859132145,0.333793864938855,/
0.0169451589622223,1.06965163038925,1.06965163038925,0.236216429763222,13,0.0438534166240589,2.75872544919705,/
0.0169461757596334,1.03140767449171,1.03140767449171,0.566912168051718,14,0.231559678390947,0.967195546858650,/
0.0166341245995149,0.984534217407746,0.984534217407746,0.266757669156964,13,0.0321532431912075,2.61292634938197,/
0.0149601047620499,0.915598272063786,0.915598272063786,0.146040921343055,13,0.0379072538250903,2.15009447880576,/
0.0186342176551526,1.03304572705389,1.03304572705389,0.400328621925366,14,0.0903556972229118,0.343453377949067,/
0.0232295098572959,1.02784795842896,1.02784795842896,0.247898528162840,24,0.231487324533955,0.342189813086769,/
0.0167528881193807,0.974060237181703,0.974060237181703,0.310960002624182,13,0.0433351916961756,0.133616489122330,/
0.0184689651464219,1.09493670731647,1.09493670731647,0.288152931057782,13,0.0285946818934239,2.71636645259239,/
0.0176130848549902,1.06703832592718,1.06703832592718,0.335104461353828,14,0.0435989959544356,0.307072320659261,/
0.0163853610636142,0.996855413939372,0.996855413939372,0.191805974028817,13,0.0409068526411768,2.39708746994648,/
0.0141663450516508,0.928064115051061,0.928064115051061,0.257555263751427,12,0.290551126743039,0.364098306871910,/
0.0168130110829106,1.02431353866565,1.02431353866565,0.282820330156290,14,0.0788788642785784,0.263666090272196,/
0.0164355310795183,0.978575576973392,0.978575576973392,0.448389528976291,13,0.0362565450839601,2.45505066131367,/
0.0165464028443390,0.993970990413938,0.993970990413938,0.344728587297596,14,0.0513004699252617,0.317019212784242,/
0.0199344921008597,0.964616882394399,0.964616882394399,0.241241398897693,18,0.0250780662994967,0.120515120219990,/
0.0168272535065989,0.997450610740538,0.997450610740538,0.227163944582687,13,0.0319728541872918,2.46401221297029,/
0.0173886477141988,1.06939643315236,1.06939643315236,0.336684502636809,13,0.0377610392953344,0.359316149990601,/
0.0176985992418039,1.07790852311542,1.07790852311542,0.527635501044237,13,0.0991256005382549,0.680737981474302,/
0.0226782630701364,1.00797802826853,1.00797802826853,0.219471836233526,24,0.123803737146126,0.142132095405500,/
0.0153615500199542,0.936921658520014,0.936921658520014,0.375627408003190,13,0.116756955603194,0.414374105426753,/
0.0152869805296060,0.999021381000542,0.999021381000542,0.304661686184228,12,0.0931211033150162,0.211583964460415,/
0.0157145152707166,0.944901699043724,0.944901699043724,0.259325568637503,13,0.0251966058925779,2.43414006663329,/
0.0161388021707577,0.950725657682555,0.950725657682555,0.362451939411884,14,0.0250232735846065,0.359196289384610,/
0.0149120712297205,0.941917213333866,0.941917213333866,0.323634756611441,12,0.111633026142885,0.193237371876839,/
0.0161746901265500,0.970770007740434,0.970770007740434,0.306883749094251,14,0.00894827655053981,2.65818601488680,/
0.0213115349376112,0.963547151406752,0.963547151406752,0.204962659997311,20,0.0841319995157691,0.131200920489907,/
0.0167187856970551,0.935239494072094,0.935239494072094,0.225912338748211,19,0.0741882445990803,0.155906161601723,/
0.0153439658438451,0.913474861167648,0.913474861167648,0.272993595678811,13,0.0360409082297340,0.135060231437531,/
0.0156078657947234,0.905703675786059,0.905703675786059,0.507428217788201,13,0.117676177467593,0.555410676257872,/
0.0153710065583137,0.914160061748789,0.914160061748789,0.303814494278788,13,0.0575904386433021,0.262567515743813,/
0.0151485086098766,0.890527577761217,0.890527577761217,0.213878303435902,13,0.0339904991234830,2.16726448955312,/
0.0166228705584967,0.926148953933432,0.926148953933432,0.0784337475734395,21,0.0227693490373552,0.462065034290454,/
0.0151001613588568,0.914985167748859,0.914985167748859,0.371515546553179,14,0.166074688136932,0.657440628288740,/
0.0166463904454634,1.00717341228933,1.00717341228933,0.496530280249320,13,0.0233055552091655,2.52564626659126,/
0.0167448829289884,0.999617858365750,0.999617858365750,0.338456064070563,14,0.0455273484896248,0.397240256699553,/
0.0207498191632654,0.975943539116484,0.975943539116484,0.218389965696549,19,0.0642087264165474,0.168866714237409,/
